timestamp,cpu_percent,memory_percent,disk_usage,network_activity
2025-01-27T20:39:20.400498,7.9,95.1,90.6,354230777
2025-01-27T20:39:21.441932,18.3,93.6,90.6,354235916
2025-01-27T20:39:22.483745,23.2,92.2,90.6,354236376
2025-01-27T20:39:23.512062,11.7,90.1,90.6,354238828
2025-01-27T20:39:24.541818,15.8,90.3,90.6,354240829
2025-01-27T20:39:25.567839,6.1,90.2,90.6,354241549
2025-01-27T20:39:26.593794,11.8,90.2,90.6,354246391
2025-01-27T20:39:27.620312,8.3,90.3,90.6,354246391
2025-01-27T20:39:28.644484,3.4,90.2,90.6,354287025
2025-01-27T20:39:29.673936,27.0,90.2,90.6,354318724
2025-01-27T20:39:30.703934,10.8,89.9,90.6,354375485
2025-01-27T20:39:31.727330,6.3,89.9,90.6,354378122
2025-01-27T20:39:32.755926,10.1,90.0,90.6,354382297
2025-01-27T20:39:33.792976,12.7,90.1,90.6,354387028
2025-01-27T20:39:34.816897,6.9,90.0,90.6,354392790
2025-01-27T20:39:35.847237,6.4,90.1,90.6,354394541
2025-01-27T20:39:36.873005,19.6,90.1,90.6,354396850
2025-01-27T20:39:37.900940,14.7,90.1,90.6,354400885
2025-01-27T20:39:38.931071,12.2,89.8,90.6,354403090
2025-01-27T20:39:39.957193,9.1,89.8,90.6,354407374
2025-01-27T20:39:40.983779,16.3,89.7,90.6,354422769
2025-01-27T20:39:42.022187,20.2,89.8,90.6,354554274
2025-01-27T20:39:43.049706,14.6,89.8,90.6,354560995
2025-01-27T20:39:44.075726,18.1,90.0,90.6,354580099
2025-01-27T20:39:45.110087,16.0,90.0,90.6,354590396
2025-01-27T20:39:46.140807,23.0,90.1,90.6,354650562
2025-01-27T20:39:47.168978,26.8,90.3,90.6,354654556
2025-01-27T20:39:48.215144,20.6,90.4,90.6,354663577
2025-01-27T20:39:49.246393,19.3,90.2,90.6,354666344
2025-01-27T20:39:50.288676,22.7,90.2,90.6,354667163
2025-01-27T20:39:51.335057,10.7,90.2,90.6,354683476
2025-01-27T20:39:52.361404,15.5,90.2,90.6,354685702
2025-01-27T20:39:53.397137,24.9,89.0,90.6,354688963
2025-01-27T20:39:54.439811,30.7,89.7,90.6,354707143
2025-01-27T20:39:55.469912,35.3,89.4,90.6,354709676
2025-01-27T20:39:56.497368,8.4,89.5,90.6,354711725
2025-01-27T20:39:57.526404,4.9,89.4,90.6,354712500
2025-01-27T20:39:58.554073,8.1,89.1,90.6,354715461
2025-01-27T20:39:59.582911,6.7,89.1,90.6,354716954
2025-01-27T20:40:00.609221,12.2,89.2,90.6,354718910
2025-01-27T20:40:01.636826,11.7,89.6,90.6,354732594
2025-01-27T20:40:02.668724,5.9,89.4,90.6,354738757
2025-01-27T20:40:03.694915,6.0,89.5,90.6,354741974
2025-01-27T20:40:04.723298,3.8,89.4,90.6,354742601
2025-01-27T20:40:05.750065,12.5,89.5,90.6,354745081
2025-01-27T20:40:06.775826,5.8,89.5,90.6,354747596
2025-01-27T20:40:07.804309,5.4,89.5,90.6,354751186
2025-01-27T20:40:08.844687,20.9,89.5,90.6,354762841
2025-01-27T20:40:09.872979,25.7,89.5,90.6,354765124
2025-01-27T20:40:10.919062,40.0,89.5,90.6,354765841
2025-01-27T20:40:11.961925,21.0,89.5,90.6,354774001
2025-01-27T20:40:12.991912,5.8,89.5,90.6,354775010
2025-01-27T20:40:14.032953,7.2,89.5,90.6,354784478
2025-01-27T20:40:15.059688,12.3,89.6,90.6,354785325
2025-01-27T20:40:16.086789,9.2,89.7,90.6,354787282
2025-01-27T20:40:17.111221,12.6,89.7,90.6,354789329
2025-01-27T20:40:18.141349,11.7,89.7,90.6,354793210
2025-01-27T20:40:19.167247,23.4,88.4,90.6,354797734
2025-01-27T20:40:20.224315,9.7,88.0,90.6,354800383
2025-01-27T20:40:21.255734,9.9,88.2,90.6,354800883
2025-01-27T20:40:22.291763,17.8,88.8,90.6,354801459
2025-01-27T20:40:23.322379,18.8,88.8,90.6,354804002
2025-01-27T20:40:24.366724,13.6,89.3,90.6,354806376
2025-01-27T20:40:25.396075,14.6,89.6,90.6,354808496
2025-01-27T20:40:26.428877,35.3,89.8,90.6,354823283
2025-01-27T20:40:27.463180,25.4,90.4,90.6,354823762
2025-01-27T20:40:28.492763,18.1,90.1,90.6,354828894
2025-01-27T20:40:29.533644,7.9,90.1,90.6,354830130
2025-01-27T20:40:30.564725,11.0,90.1,90.6,354850384
2025-01-27T20:40:31.589109,10.6,90.1,90.6,354872512
2025-01-27T20:40:32.621047,9.1,90.1,90.6,354878608
2025-01-27T20:40:33.647983,4.3,90.2,90.6,354883209
2025-01-27T20:40:34.672188,8.9,90.1,90.6,354884271
2025-01-27T20:40:35.697345,6.3,90.1,90.6,354884783
2025-01-27T20:40:36.728165,24.6,89.5,90.6,354891138
2025-01-27T20:40:37.753882,2.3,89.5,90.6,354892656
2025-01-27T20:40:38.790251,7.3,89.5,90.6,354894838
2025-01-27T20:40:39.830202,11.0,89.4,90.6,354896781
2025-01-27T20:40:40.868868,4.2,89.4,90.6,354897648
2025-01-27T20:40:41.897801,8.1,89.3,90.6,354902381
2025-01-27T20:40:42.922030,6.3,89.3,90.6,354903358
2025-01-27T20:40:43.945312,7.4,89.2,90.6,354906819
2025-01-27T20:40:44.974157,3.4,89.2,90.6,354909144
2025-01-27T20:40:46.006734,9.7,89.4,90.6,354909831
2025-01-27T20:40:47.048926,7.4,89.5,90.6,354911721
2025-01-27T20:40:48.077344,11.7,89.3,90.6,354913358
2025-01-27T20:40:49.105190,6.3,89.3,90.6,354918215
2025-01-27T20:40:50.135305,8.6,89.3,90.6,354922258
2025-01-27T20:40:51.166839,14.9,89.4,90.6,354923572
2025-01-27T20:40:52.215672,25.2,89.8,90.6,354927381
2025-01-27T20:40:53.257948,31.2,90.2,90.6,354940905
2025-01-27T20:40:54.302888,38.1,90.7,90.6,354944854
2025-01-27T20:40:55.334230,34.8,91.1,90.6,354947606
2025-01-27T20:40:56.372361,46.8,90.9,90.6,354949376
2025-01-27T20:40:57.432997,47.2,92.0,90.6,354950534
2025-01-27T20:40:58.468891,39.8,92.0,90.6,354954081
2025-01-27T20:40:59.513209,46.7,91.5,90.6,354957290
2025-01-27T20:41:00.552712,25.6,92.5,90.6,354957451
2025-01-27T20:41:01.595057,24.7,92.2,90.6,354966176
2025-01-27T20:41:02.626109,31.5,92.1,90.6,354970000
2025-01-27T20:41:03.654851,25.1,92.3,90.6,354973358
2025-01-27T20:41:04.697721,24.1,92.7,90.6,355002644
2025-01-27T20:41:05.743473,27.1,92.2,90.6,355024722
2025-01-27T20:41:06.771621,19.8,92.7,90.6,355025550
2025-01-27T20:41:07.816327,38.1,91.5,90.6,355026531
2025-01-27T20:41:08.846699,19.8,91.9,90.6,355031943
2025-01-27T20:41:09.888901,23.2,91.9,90.6,355035531
2025-01-27T20:41:10.921359,9.6,91.9,90.6,355035908
2025-01-27T20:41:11.952157,8.8,91.9,90.6,355043029
2025-01-27T20:41:12.982741,14.4,91.8,90.6,355045643
2025-01-27T20:41:14.009890,7.6,91.8,90.6,355052055
2025-01-27T20:41:15.050946,14.7,91.7,90.6,355053969
2025-01-27T20:41:16.081873,6.7,91.7,90.6,355056368
2025-01-27T20:41:17.111569,17.0,91.9,90.6,355057541
2025-01-27T20:41:18.138891,10.1,92.0,90.6,355060969
2025-01-27T20:41:19.180232,4.7,92.0,90.6,355070522
2025-01-27T20:41:20.210073,16.1,92.1,90.6,355071247
2025-01-27T20:41:21.238998,3.4,92.1,90.6,355074025
2025-01-27T20:41:22.268805,16.2,89.7,90.6,355077343
2025-01-27T20:41:23.313146,31.3,88.8,90.6,355079198
2025-01-27T20:41:24.343286,9.9,88.8,90.6,355083865
2025-01-27T20:41:25.367267,15.7,89.3,90.6,355122216
2025-01-27T20:41:26.397336,5.0,89.4,90.6,355146420
2025-01-27T20:41:27.423142,4.9,89.3,90.6,355176790
2025-01-27T20:41:28.450958,11.1,89.4,90.6,355233092
2025-01-27T20:41:29.481752,15.0,89.6,90.6,355237191
2025-01-27T20:41:30.521872,7.4,89.6,90.6,355248518
2025-01-27T20:41:31.546901,17.5,89.6,90.6,355269366
2025-01-27T20:41:32.574713,13.5,89.5,90.6,355295399
2025-01-27T20:41:33.615258,16.2,89.2,90.6,355298117
2025-01-27T20:41:34.646251,5.7,89.3,90.6,355299836
